ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,Age,Total_Spending,Total_Purchases,Total_Campaign_Responses,Customer_Segment,Income_Clean,Campaign_Engagement,Age_Group,Preferred_Channel,Total_Children,Household_Segment,Deal_Purchase_Ratio,Deal_Purchase_Rate,Web_Purchase_Visit_Ratio,Recency_Segment,Response_Status
5723,1976,PhD,Together,0,1,2014-01-11,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,Spain,49187.0,38.0,116,7,0,Medium Value,49187.0,No Response,35-44,Store,1,One Child,0.14285714285714285,14.285714285714285,0.5,61-90 Days,Non-Responder
5763,1972,Master,Together,1,0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,Canada,49854.0,42.0,380,13,0,Medium Value,49854.0,No Response,35-44,Web,1,One Child,0.38461538461538464,38.46153846153847,1.0,61-90 Days,Non-Responder
8727,1978,Graduation,Divorced,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,Saudi Arabia,63693.0,36.0,1150,26,0,High Value,63693.0,No Response,35-44,Web,1,One Child,0.11538461538461539,11.538461538461538,1.8333333333333333,61-90 Days,Non-Responder
3056,1978,Graduation,Divorced,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,Saudi Arabia,63693.0,36.0,1150,26,0,High Value,63693.0,No Response,35-44,Web,1,One Child,0.11538461538461539,11.538461538461538,1.8333333333333333,61-90 Days,Non-Responder
8442,1985,Master,Married,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,Canada,19510.0,29.0,30,4,0,Low Value,19510.0,No Response,25-34,Store,2,Two or More Children,0.5,50.0,0.14285714285714285,61-90 Days,Non-Responder
3712,1959,Graduation,Divorced,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,India,52332.0,55.0,259,11,1,Medium Value,52332.0,Low Engagement,55-64,Store,0,No Children,0.09090909090909091,9.090909090909092,0.75,61-90 Days,Non-Responder
10722,1973,Graduation,Together,0,1,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,India,55593.0,41.0,546,15,1,Medium Value,55593.0,Low Engagement,35-44,Web,1,One Child,0.13333333333333333,13.333333333333334,1.0,61-90 Days,Non-Responder
2406,1949,Graduation,Together,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,Australia,54591.0,65.0,519,16,0,Medium Value,54591.0,No Response,65+,Store,1,One Child,0.1875,18.75,1.2,61-90 Days,Non-Responder
7313,1949,2n Cycle,Widow,0,0,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,Canada,74859.0,65.0,1565,22,1,High Value,74859.0,Low Engagement,65+,Store,0,No Children,0.045454545454545456,4.545454545454546,2.0,61-90 Days,Non-Responder
2656,1971,Graduation,Divorced,1,1,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,Canada,40851.0,43.0,59,4,0,Low Value,40851.0,No Response,35-44,Store,2,Two or More Children,0.25,25.0,0.14285714285714285,61-90 Days,Non-Responder
1993,1949,PhD,Married,0,1,2012-12-23,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,USA,58607.0,65.0,972,14,1,High Value,58607.0,Low Engagement,65+,Store,1,One Child,0.21428571428571427,21.428571428571427,0.25,61-90 Days,Non-Responder
4136,1992,Basic,Single,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,Spain,7500.0,22.0,119,7,0,Medium Value,7500.0,No Response,Under 25,Web,1,One Child,0.5714285714285714,57.14285714285714,0.3333333333333333,61-90 Days,Non-Responder
2928,1975,PhD,Single,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,Spain,52614.0,39.0,990,14,0,High Value,52614.0,No Response,35-44,Store,1,One Child,0.14285714285714285,14.285714285714285,0.25,61-90 Days,Non-Responder
2920,1975,PhD,Single,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,Mexico,52614.0,39.0,990,14,0,High Value,52614.0,No Response,35-44,Store,1,One Child,0.14285714285714285,14.285714285714285,0.25,61-90 Days,Non-Responder
6661,1974,Graduation,Married,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,Spain,67445.0,40.0,1174,27,0,High Value,67445.0,No Response,35-44,Store,1,One Child,0.18518518518518517,18.51851851851852,1.5,61-90 Days,Non-Responder
5462,1974,Graduation,Married,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,India,67445.0,40.0,1174,27,0,High Value,67445.0,No Response,35-44,Store,1,One Child,0.18518518518518517,18.51851851851852,1.5,61-90 Days,Non-Responder
10897,1974,Graduation,Married,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,Australia,67445.0,40.0,1174,27,0,High Value,67445.0,No Response,35-44,Store,1,One Child,0.18518518518518517,18.51851851851852,1.5,61-90 Days,Non-Responder
10542,1968,PhD,Married,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,Spain,36778.0,46.0,77,6,0,Low Value,36778.0,No Response,45-54,Web,2,Two or More Children,0.5,50.0,0.3333333333333333,61-90 Days,Non-Responder
5756,1983,Graduation,Together,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,Spain,39453.0,31.0,55,5,0,Low Value,39453.0,No Response,25-34,Store,1,One Child,0.4,40.0,0.3333333333333333,61-90 Days,Non-Responder
3570,1969,PhD,Together,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,Saudi Arabia,42731.0,45.0,244,10,0,Medium Value,42731.0,No Response,45-54,Store,1,One Child,0.3,30.0,0.8,61-90 Days,Non-Responder
1072,1965,PhD,Single,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,Canada,40760.0,49.0,93,6,0,Low Value,40760.0,No Response,45-54,Store,1,One Child,0.3333333333333333,33.33333333333333,0.3333333333333333,61-90 Days,Non-Responder
9606,1965,PhD,Married,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,Spain,69969.0,49.0,1536,12,2,High Value,69969.0,Medium Engagement,45-54,Store,0,No Children,0.08333333333333333,8.333333333333332,1.3333333333333333,61-90 Days,Responder
2730,1955,Graduation,Single,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,Canada,80317.0,59.0,1231,17,0,High Value,80317.0,No Response,55-64,Store,0,No Children,0.058823529411764705,5.88235294117647,3.0,61-90 Days,Non-Responder
2995,1957,Master,Together,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,Spain,66636.0,57.0,1084,16,0,High Value,66636.0,No Response,55-64,Store,0,No Children,0.0625,6.25,3.0,61-90 Days,Non-Responder
8210,1975,Master,Married,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,Spain,54730.0,39.0,405,13,0,Medium Value,54730.0,No Response,35-44,Store,1,One Child,0.38461538461538464,38.46153846153847,1.0,61-90 Days,Non-Responder
773,1971,Master,Divorced,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,India,42835.0,43.0,595,16,0,Medium Value,42835.0,No Response,35-44,Web,2,Two or More Children,0.4375,43.75,1.0,61-90 Days,Non-Responder
5272,1965,Master,Married,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,Saudi Arabia,53843.0,49.0,562,16,0,Medium Value,53843.0,No Response,45-54,Web,1,One Child,0.25,25.0,1.1428571428571428,61-90 Days,Non-Responder
5125,1960,Graduation,Married,0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,Spain,79530.0,54.0,1348,25,0,High Value,79530.0,No Response,45-54,Store,0,No Children,0.04,4.0,2.0,61-90 Days,Non-Responder
4391,1968,Master,Divorced,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,Saudi Arabia,63841.0,46.0,908,21,0,High Value,63841.0,No Response,45-54,Web,1,One Child,0.047619047619047616,4.761904761904762,1.5,61-90 Days,Non-Responder
6283,1968,Master,Divorced,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,Spain,63841.0,46.0,908,21,0,High Value,63841.0,No Response,45-54,Web,1,One Child,0.047619047619047616,4.761904761904762,1.5,61-90 Days,Non-Responder
3421,1968,Master,Divorced,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,Australia,63841.0,46.0,908,21,0,High Value,63841.0,No Response,45-54,Web,1,One Child,0.047619047619047616,4.761904761904762,1.5,61-90 Days,Non-Responder
5731,1983,Master,Married,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,Spain,27100.0,31.0,37,4,0,Low Value,27100.0,No Response,25-34,Store,1,One Child,0.25,25.0,0.14285714285714285,61-90 Days,Non-Responder
7152,1983,Master,Married,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,Germany,27100.0,31.0,37,4,0,Low Value,27100.0,No Response,25-34,Store,1,One Child,0.25,25.0,0.14285714285714285,61-90 Days,Non-Responder
3919,1976,Master,Single,0,0,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,Canada,72309.0,38.0,1931,19,1,High Value,72309.0,Low Engagement,35-44,Store,0,No Children,0.05263157894736842,5.263157894736842,1.6666666666666667,61-90 Days,Responder
6097,1959,Graduation,Single,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,Saudi Arabia,50664.0,55.0,561,15,0,Medium Value,50664.0,No Response,55-64,Web,2,Two or More Children,0.6,60.0,0.8888888888888888,61-90 Days,Non-Responder
5150,1979,Basic,Single,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,Spain,20194.0,35.0,47,5,0,Low Value,20194.0,No Response,35-44,Store,1,One Child,0.4,40.0,0.3333333333333333,61-90 Days,Non-Responder
10479,1975,PhD,Married,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,Australia,76618.0,39.0,1511,10,0,High Value,76618.0,No Response,35-44,Store,0,No Children,0.1,10.0,3.0,61-90 Days,Non-Responder
5966,1974,PhD,Married,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,Spain,45207.0,40.0,215,10,1,Medium Value,45207.0,Low Engagement,35-44,Store,2,Two or More Children,0.5,50.0,0.5,61-90 Days,Non-Responder
3439,1972,Graduation,Married,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,Spain,56721.0,42.0,296,10,0,Medium Value,56721.0,No Response,35-44,Store,2,Two or More Children,0.5,50.0,0.6666666666666666,61-90 Days,Non-Responder
6609,1966,Graduation,Widow,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,Saudi Arabia,27038.0,48.0,107,6,0,Low Value,27038.0,No Response,45-54,Web,0,No Children,0.16666666666666666,16.666666666666664,0.3333333333333333,61-90 Days,Responder
5393,1977,Graduation,Single,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,Spain,23763.0,37.0,42,4,0,Low Value,23763.0,No Response,35-44,Store,1,One Child,0.25,25.0,0.14285714285714285,61-90 Days,Non-Responder
9014,1975,Graduation,Married,1,1,2014-06-26,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,India,37085.0,39.0,61,6,0,Low Value,37085.0,No Response,35-44,Web,2,Two or More Children,0.6666666666666666,66.66666666666666,0.375,61-90 Days,Non-Responder
4050,1966,Master,Married,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,Canada,49605.0,48.0,127,7,0,Medium Value,49605.0,No Response,45-54,Store,0,No Children,0.14285714285714285,14.285714285714285,0.6666666666666666,61-90 Days,Non-Responder
6862,1971,Graduation,Divorced,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,Spain,1730.0,43.0,8,0,0,Low Value,1730.0,No Response,35-44,Web,0,No Children,0.0,0.0,0.0,61-90 Days,Non-Responder
8315,1995,Graduation,Single,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,USA,34824.0,19.0,23,3,0,Low Value,34824.0,No Response,Under 25,Store,0,No Children,0.3333333333333333,33.33333333333333,0.16666666666666666,61-90 Days,Non-Responder
5184,1995,Graduation,Single,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,Spain,34824.0,19.0,23,3,0,Low Value,34824.0,No Response,Under 25,Store,0,No Children,0.3333333333333333,33.33333333333333,0.16666666666666666,61-90 Days,Non-Responder
3643,1974,Master,Married,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,Canada,63206.0,40.0,928,13,1,High Value,63206.0,Low Engagement,35-44,Store,0,No Children,0.07692307692307693,7.6923076923076925,2.0,61-90 Days,Non-Responder
2589,1972,Graduation,Divorced,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,Australia,26759.0,42.0,59,6,0,Low Value,26759.0,No Response,35-44,Store,1,One Child,0.3333333333333333,33.33333333333333,0.3333333333333333,61-90 Days,Non-Responder
4887,1976,PhD,Divorced,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,Canada,55412.0,38.0,63,5,0,Low Value,55412.0,No Response,35-44,Store,2,Two or More Children,0.2,20.0,0.4,61-90 Days,Non-Responder
10104,1974,Graduation,Together,2,1,2013-11-03,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,Canada,33590.0,40.0,8,3,0,Low Value,33590.0,No Response,35-44,Store,3,Two or More Children,0.3333333333333333,33.33333333333333,0.14285714285714285,61-90 Days,Non-Responder
3254,1971,Graduation,Married,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,Spain,70886.0,43.0,960,13,0,High Value,70886.0,No Response,35-44,Web,1,One Child,0.07692307692307693,7.6923076923076925,2.5,61-90 Days,Non-Responder
2004,1969,Graduation,Single,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,Spain,72679.0,45.0,1168,16,0,High Value,72679.0,No Response,45-54,Catalog,1,One Child,0.0625,6.25,4.0,61-90 Days,Non-Responder
6142,1943,Master,Married,0,0,2013-08-20,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,1,Spain,65073.0,71.0,900,13,0,High Value,65073.0,No Response,65+,Web,0,No Children,0.07692307692307693,7.6923076923076925,2.5,61-90 Days,Non-Responder
8553,1965,Graduation,Married,1,1,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,Spain,44300.0,49.0,42,4,0,Low Value,44300.0,No Response,45-54,Store,2,Two or More Children,0.5,50.0,0.16666666666666666,61-90 Days,Non-Responder
9805,1953,Master,Together,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,Canada,56129.0,61.0,660,18,0,Medium Value,56129.0,No Response,55-64,Store,1,One Child,0.2222222222222222,22.22222222222222,1.5,61-90 Days,Non-Responder
849,1953,Master,Together,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,Spain,56129.0,61.0,660,18,0,Medium Value,56129.0,No Response,55-64,Store,1,One Child,0.2222222222222222,22.22222222222222,1.5,61-90 Days,Non-Responder
1606,1971,Graduation,Together,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,Saudi Arabia,38590.0,43.0,22,3,0,Low Value,38590.0,No Response,35-44,Store,1,One Child,0.3333333333333333,33.33333333333333,0.125,61-90 Days,Non-Responder
125,1958,2n Cycle,Together,1,1,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,India,53083.0,56.0,271,11,1,Medium Value,53083.0,Low Engagement,55-64,Web,2,Two or More Children,0.5454545454545454,54.54545454545454,0.7142857142857143,61-90 Days,Non-Responder
9305,1976,2n Cycle,Single,0,0,2013-05-12,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,Spain,79689.0,38.0,1315,26,0,High Value,79689.0,No Response,35-44,Store,0,No Children,0.038461538461538464,3.8461538461538463,2.0,61-90 Days,Non-Responder
4706,1966,Graduation,Single,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,Canada,34704.0,48.0,40,4,0,Low Value,34704.0,No Response,45-54,Store,1,One Child,0.25,25.0,0.2,61-90 Days,Non-Responder
4437,1962,Graduation,Married,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,Spain,65316.0,52.0,260,10,0,Medium Value,65316.0,No Response,45-54,Store,2,Two or More Children,0.2,20.0,0.75,61-90 Days,Non-Responder
3081,1978,PhD,Married,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,Spain,41014.0,36.0,20,3,0,Low Value,41014.0,No Response,35-44,Store,1,One Child,0.3333333333333333,33.33333333333333,0.14285714285714285,61-90 Days,Non-Responder
3536,1960,Graduation,Together,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,India,19740.0,54.0,55,5,0,Low Value,19740.0,No Response,45-54,Store,1,One Child,0.4,40.0,0.2,61-90 Days,Non-Responder
8686,1979,Basic,Together,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,Spain,23724.0,35.0,75,5,0,Low Value,23724.0,No Response,35-44,Store,1,One Child,0.4,40.0,0.25,61-90 Days,Non-Responder
9707,1969,PhD,Married,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,Spain,55212.0,45.0,1182,17,2,High Value,55212.0,Medium Engagement,45-54,Store,1,One Child,0.17647058823529413,17.647058823529413,0.5,61-90 Days,Non-Responder
10872,1969,PhD,Married,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,Spain,55212.0,45.0,1182,17,2,High Value,55212.0,Medium Engagement,45-54,Store,1,One Child,0.17647058823529413,17.647058823529413,0.5,61-90 Days,Non-Responder
9058,1955,Graduation,Widow,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,1,0,Spain,79800.0,59.0,1867,21,3,High Value,79800.0,High Engagement,55-64,Catalog,0,No Children,0.047619047619047616,4.761904761904762,1.6666666666666667,61-90 Days,Responder
4640,1967,Graduation,Divorced,0,1,2012-09-21,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,Saudi Arabia,70647.0,47.0,1079,24,0,High Value,70647.0,No Response,45-54,Store,1,One Child,0.08333333333333333,8.333333333333332,2.0,61-90 Days,Non-Responder
2525,1974,PhD,Married,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,0,Canada,38410.0,40.0,534,16,0,Medium Value,38410.0,No Response,35-44,Store,0,No Children,0.125,12.5,0.8333333333333334,61-90 Days,Responder
9503,1980,Graduation,Single,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,Spain,28071.0,34.0,313,11,0,Medium Value,28071.0,No Response,25-34,Web,0,No Children,0.18181818181818182,18.181818181818183,0.625,61-90 Days,Non-Responder
10704,1969,Graduation,Single,0,1,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,Spain,54803.0,45.0,693,17,0,Medium Value,54803.0,No Response,45-54,Store,1,One Child,0.11764705882352941,11.76470588235294,1.5,61-90 Days,Non-Responder
2669,1993,Graduation,Single,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,Spain,74293.0,21.0,1127,15,0,High Value,74293.0,No Response,Under 25,Store,0,No Children,0.06666666666666667,6.666666666666667,2.5,61-90 Days,Non-Responder
10037,1993,Graduation,Single,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,Saudi Arabia,74293.0,21.0,1127,15,0,High Value,74293.0,No Response,Under 25,Store,0,No Children,0.06666666666666667,6.666666666666667,2.5,61-90 Days,Non-Responder
5680,1984,2n Cycle,Married,1,0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,Spain,35684.0,30.0,30,4,0,Low Value,35684.0,No Response,25-34,Store,1,One Child,0.25,25.0,0.16666666666666666,61-90 Days,Non-Responder
3726,1986,PhD,Together,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,Saudi Arabia,34320.0,28.0,17,3,0,Low Value,34320.0,No Response,25-34,Store,1,One Child,0.3333333333333333,33.33333333333333,0.125,61-90 Days,Non-Responder
4548,1981,Graduation,Single,1,1,2013-11-23,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,Canada,41967.0,33.0,54,4,0,Low Value,41967.0,No Response,25-34,Store,2,Two or More Children,0.25,25.0,0.25,61-90 Days,Non-Responder
4599,1976,Master,Married,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,Canada,49681.0,38.0,458,15,0,Medium Value,49681.0,No Response,35-44,Web,2,Two or More Children,0.4,40.0,1.0,61-90 Days,Non-Responder
879,1976,Master,Married,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,Saudi Arabia,49681.0,38.0,458,15,0,Medium Value,49681.0,No Response,35-44,Web,2,Two or More Children,0.4,40.0,1.0,61-90 Days,Non-Responder
7409,1970,Graduation,Together,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,Spain,53187.0,44.0,267,11,0,Medium Value,53187.0,No Response,35-44,Store,1,One Child,0.18181818181818182,18.181818181818183,0.8,61-90 Days,Non-Responder
1964,1951,Graduation,Together,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,Spain,86610.0,63.0,1603,17,0,High Value,86610.0,No Response,55-64,Catalog,0,No Children,0.058823529411764705,5.88235294117647,2.5,61-90 Days,Non-Responder
0,1985,Graduation,Married,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,Saudi Arabia,70951.0,29.0,1198,16,0,High Value,70951.0,No Response,25-34,Store,0,No Children,0.0625,6.25,3.0,61-90 Days,Non-Responder
4860,1970,Graduation,Single,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,Spain,24206.0,44.0,25,4,0,Low Value,24206.0,No Response,35-44,Store,1,One Child,0.25,25.0,0.16666666666666666,61-90 Days,Non-Responder
425,1985,Graduation,Married,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,India,55357.0,29.0,727,19,0,Medium Value,55357.0,No Response,25-34,Store,2,Two or More Children,0.15789473684210525,15.789473684210526,1.2,61-90 Days,Non-Responder
9500,1959,Graduation,Married,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,Spain,58113.0,55.0,758,19,0,Medium Value,58113.0,No Response,55-64,Web,1,One Child,0.15789473684210525,15.789473684210526,1.2857142857142858,61-90 Days,Non-Responder
3074,1984,PhD,Married,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,0,Spain,70643.0,30.0,1828,17,0,High Value,70643.0,No Response,25-34,Catalog,0,No Children,0.058823529411764705,5.88235294117647,0.8333333333333334,61-90 Days,Responder
5140,1985,PhD,Married,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,Spain,64355.0,29.0,1445,19,0,High Value,64355.0,No Response,25-34,Store,1,One Child,0.10526315789473684,10.526315789473683,0.5,61-90 Days,Non-Responder
2611,1959,Master,Together,0,0,2012-08-01,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,Saudi Arabia,82576.0,55.0,1910,18,1,High Value,82576.0,Low Engagement,55-64,Store,0,No Children,0.05555555555555555,5.555555555555555,2.0,61-90 Days,Non-Responder
916,1972,PhD,Single,1,1,2014-05-09,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,Spain,41644.0,42.0,31,4,0,Low Value,41644.0,No Response,35-44,Store,2,Two or More Children,0.5,50.0,0.3333333333333333,61-90 Days,Non-Responder
10413,1984,Graduation,Married,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,Spain,72570.0,30.0,1089,22,0,High Value,72570.0,No Response,25-34,Store,0,No Children,0.045454545454545456,4.545454545454546,4.0,61-90 Days,Non-Responder
3696,1965,Graduation,Divorced,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,Spain,30630.0,49.0,52,5,0,Low Value,30630.0,No Response,45-54,Store,2,Two or More Children,0.4,40.0,0.2857142857142857,61-90 Days,Non-Responder
304,1981,Master,Single,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,Spain,22944.0,33.0,76,6,0,Low Value,22944.0,No Response,25-34,Web,1,One Child,0.5,50.0,0.42857142857142855,61-90 Days,Non-Responder
5113,1971,PhD,Divorced,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1,0,Spain,86979.0,43.0,1702,15,1,High Value,86979.0,Low Engagement,35-44,Web,0,No Children,0.06666666666666667,6.666666666666667,2.5,61-90 Days,Responder
2863,1970,Graduation,Single,1,2,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,Spain,51381.5,44.0,1052,15,2,High Value,51381.5,Medium Engagement,35-44,Store,3,Two or More Children,0.4,40.0,0.2857142857142857,61-90 Days,Non-Responder
4597,1970,PhD,Together,0,0,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,Saudi Arabia,82072.0,44.0,2018,18,0,High Value,82072.0,No Response,35-44,Store,0,No Children,0.05555555555555555,5.555555555555555,3.0,61-90 Days,Non-Responder
